gene,gene_effect,z_score,mean,stddev
PUM1,-0.6481061749534353,-1.7924079158792836,-0.22591391809609176,0.2355447401883588
SNRPB,-2.752244767532102,-1.7852687622606482,-2.002292345364404,0.4200781630313461
FGF22,-0.15728949639190024,-1.7834154116013703,0.05171357600689039,0.1171925907106084
RPL18A,-3.473932992912915,-1.7665200419520506,-2.7553738642990084,0.4067653417732414
ACO1,-0.14598847706924856,-1.7661864045710813,0.04725006984040103,0.10941005230791458
ERN1,-0.2054222096045774,-1.764083572839604,0.027433616061344944,0.13199818265474791
SRPX,-0.1201726549090823,-1.7585001001743694,0.08867906764791512,0.11876696653943215
ERGIC3,-0.1587574106796453,-1.7563838071766653,0.03596068037294199,0.11086306435812047
EIF1AD,-2.1614104817044284,-1.733340964669541,-1.525764587435799,0.3667171706115042
SHCBP1L,-0.23987847931835193,-1.7331817561893788,-0.03491896235602478,0.11825621648185175
ERO1A,-0.21969313841582352,-1.7323855560355272,0.015302081975173873,0.13564833738788007
MOGS,-0.6220187838424021,-1.7187744793372013,-0.292715007542536,0.19159219563630775
TMEM47,-0.19423562926895324,-1.7173984741632624,0.010473898672614864,0.1191974553496125
CCP110,-0.6264093555380248,-1.71352180487748,-0.3073959961393396,0.18617408806274002
STX2,-0.27602706517599557,-1.7126043426940616,-0.08290183869972811,0.11276698397977097
B4GALT7,-0.41592095089424874,-1.711395005638412,-0.1317028587559273,0.16607392869672297
PTGDS,-0.11311179983052616,-1.7062567559436796,0.08995116732018493,0.11901079157245771
CEP135,-0.5999427630529255,-1.7032278277274389,-0.2732018211554498,0.19183631019781744
SMIM20,-0.16979243499094615,-1.7003018610868563,0.016852375230423634,0.10977157320880884
SLC5A10,-0.12728189033980258,-1.6996883383725279,0.06955615049511377,0.11580831402502365
SSX7,-0.28871381821036235,-1.697674233484065,-0.05296360549496829,0.13886657879678946
C11orf71,-0.29024705542067175,-1.6848446019136927,-0.04957620475725442,0.14284453912844947
HNRNPA3,-0.35584649792385453,-1.6830793373864297,-0.1011995708585889,0.15129823140761398
BOD1L1,-0.4641850096820602,-1.679709334251341,-0.18597221451587334,0.16563151105556512
HCFC1,-2.2485893795828176,-1.6779659483651652,-1.6811115837989294,0.338193868795001
PYCR1,-0.29184146902444297,-1.6758481637129465,-0.08989739532996352,0.12050260761515513
DMD,-0.052880519527295486,-1.675450406816102,0.09040140390868416,0.0855184509509068
TRIP13,-0.7670321029333252,-1.675054868603583,-0.3597804387903952,0.24312735766228197
LCE3E,-0.19590429561101466,-1.6749358359548132,-0.017753431886916107,0.10636279903972676
CCL23,-0.15047164795966006,-1.6739912215979458,0.030434183225500972,0.10806856622131705
CDAN1,-2.045784307257139,-1.6613245929603837,-1.009972696908841,0.6234853891511605
MPV17,-0.33623364183419346,-1.656260441337817,-0.10272501491145099,0.14098545198249723
METTL14,-1.1912348556803447,-1.6552669659662296,-0.688898495871057,0.30347754781420333
