gene,gene_effect,z_score,mean,stddev
SF3B6,-1.9961612327200002,-2.1767578139972743,-1.1912939672132568,0.36975508268819807
SPN,-0.0291055328253,-2.1730749240640517,0.13762455059339448,0.07672541870156895
PMS2,-0.37634505799,-2.170280965002913,-0.0856856976772473,0.13392706520483283
ZMIZ2,-0.504480396691,-2.1662046119678067,-0.14498812135648,0.16595490257402454
SGSH,-0.403870301404,-2.161016938073703,0.03224533341605665,0.20181037322585882
EIF3I,-1.55632399926,-2.1602318810286096,-1.0357110019225886,0.24099866403671344
RHEB,-0.7606632829860001,-2.1600716409169434,-0.2842158841502634,0.2205701837895924
EML4,-0.5718813385270001,-2.157502817191201,-0.08739182908320062,0.2245603137031099
CNKSR3,-0.324496111998,-2.1565351108400246,0.009911699779751329,0.1550671770178094
KCNA6,-0.43931969013800004,-2.153373482126992,-0.038015074299222226,0.18636089799080727
ARHGAP19-SLIT1,-0.451868120014,-2.1525419380464776,0.009705547216101952,0.2144319044715103
TAB1,-0.388648049307,-2.148950032961151,0.0023800015884728127,0.18196237460051815
UPK3BL2,-0.876146458074,-2.1479545185693647,-0.3563211396653804,0.24200946245121008
PTPN7,-0.330229158805,-2.140286134298435,-0.047519401764792454,0.1320897017037757
TSC22D2,-0.348350830723,-2.138364672317201,-0.017281979846522067,0.1548233821678886
SPECC1L,-0.38034294444600003,-2.1378365756332944,0.022782371212526468,0.1885669467223462
DHDDS,-1.13936120104,-2.1355064449511754,-0.5311095358834413,0.2848278292929551
PHB1,-1.3956601502300001,-2.13512213519313,-0.8724042340640322,0.2450707186915269
SS18L2,-0.27834734513,-2.13264230718504,0.03161464692472969,0.1453417626624227
WDR97,-0.568422296672,-2.1315335324808404,-0.11860488523075692,0.21102994843234363
PYM1,-0.151751953696,-2.127635208976146,0.14342766182066732,0.13873600806724418
LYPD3,-0.29696137375799997,-2.1244358584218173,0.011532942147012993,0.14521234645991365
DOK6,-0.443866020148,-2.1229697932248643,-0.09920447225592827,0.16234877622470498
TANC1,-0.27826355631099997,-2.122102366778177,0.05929455848655385,0.15906778112219064
PLXNA3,-0.335370130343,-2.1183224257170985,0.0023736090037171933,0.15943925025123762
SLC35B1,-0.37515173529,-2.10854462860118,-0.012381619551136494,0.17204763457130484
SASS6,-0.319890063924,-2.108354509643648,0.04639975140185693,0.17373255477218907
SLCO1B7,-0.227821163719,-2.102039503808148,0.09061170174157461,0.15148757427426435
VCPKMT,-0.216328428715,-2.101509134107217,0.09550797163462589,0.14838688792190435
KIF5B,-0.268591897701,-2.0996245021504985,0.03567513536303815,0.14491497539317086
PAGE5,-0.313046499153,-2.0988286893387804,-0.043649056766376614,0.1283560891629964
FGD4,-0.243369760588,-2.0982356672112292,0.028222715379041877,0.12943849931214646
EOLA1,-0.141085062338,-2.08797515964024,0.11564238039997748,0.12295521886486997
PP2D1,-0.449563498785,-2.08447148634375,0.02728203805739202,0.22876088253852733
RACK1,-1.39818138287,-2.0824611267660513,-0.7751231079677818,0.2991932319379204
JMY,-0.308411832424,-2.080052319019441,0.09392729400521618,0.19342740696968777
DNPEP,-0.18734011753199997,-2.070003528521163,0.13401297853512223,0.1552427769515451
DYRK1A,-0.386486276745,-2.068357980755991,0.030033509383064205,0.20137702951005854
BORCS7-ASMT,-0.373071427341,-2.068333169476646,-0.05816820196168285,0.15224975841730454
SMYD3,-0.40975227357199995,-2.066532412371449,-0.052459231034392,0.17289496182041317
IFNGR1,-0.169499187086,-2.0590285127952437,0.15133907969609958,0.15582021559601625
PCDHGB1,-0.114215668577,-2.057423571532179,0.136997136990633,0.1221006743791474
PLCH2,-0.41857732994900004,-2.054685605857625,-0.03698021642146833,0.18572043938968133
LGALS9C,-0.545725396522,-2.053903429660361,-0.10364126777589212,0.21524095162507817
VAMP5,-0.215256551769,-2.0525612542234204,0.185156480660271,0.19507969937821215
NDUFV3,-0.399304651206,-2.048817669287245,-0.052676931418426706,0.16918426904633257
PRSS2,-0.362687314778,-2.0451858069379707,-0.004854759069252426,0.17496334782632317
CRYBA1,-0.446376902352,-2.044716173989468,-0.008523676789288044,0.21413887713736415
STARD4,-0.246343257047,-2.0406105880148777,0.002246337350897745,0.12182118227649093
GDI2,-0.163573468986,-2.0357611698835134,0.10880934005551668,0.1337990001337448
AGFG1,-0.395604435431,-2.0347694752189422,-0.07077664026783392,0.15963862202533505
CCSAP,-0.350842715401,-2.024595236993302,0.06731499882303066,0.20653892026587536
BAGE2,-0.203093418917,-2.0231635394309078,0.11811796703487769,0.15876689140129063
SUCLG2,-0.518040975665,-2.0186004534145603,-0.08737759108237322,0.21334751206170532
ABCG2,-0.3426958002800001,-2.01530715509939,-0.059657610182207464,0.14044419451477305
PRAMEF11,0.155221350978,-2.0077177138983062,0.40336203611174865,0.12359341326522626
FOXD4L6,-0.27770430846099997,-2.007611629477908,0.022046988008469295,0.14930741188594404
MVB12B,-0.526126242424,-2.0071681358077207,-0.16420561928975835,0.18031405375444454
SPOCK3,-0.505398259968,-1.9987180198262418,-0.1603383676006046,0.17264060710144252
CASC3,-0.325039960521,-1.9963613039907335,0.028216253604024716,0.17695004076609994
HSP90B1,-0.632754040717,-1.9957528272648435,-0.24045152986952822,0.19656868600563024
TLE1,-0.278394124239,-1.993826470416241,0.005767567857555052,0.14252077415605385
TAS2R8,-0.459781983301,-1.9927653541930197,-0.06515327874433335,0.19803069324058653
CAT,-0.323257021285,-1.9886644752426426,-0.05382871952091866,0.13548203083941932
ARID3A,-0.269459902628,-1.9828969830882417,-0.019230724781446034,0.12619373572137732
IRAK4,-0.26423217543,-1.9819174759587632,-0.0023280622322817512,0.13214683072059835
E2F3,-0.514049071611,-1.9791958295770526,-0.12764062751657884,0.19523507392241995
KRT33A,-0.33061196331099996,-1.9777053898079997,-0.04453581643494723,0.14465053710746353
ALG12,-0.289122481953,-1.974606688018291,0.06542843685754748,0.17955521013978415
SUPT7L,-0.529096433966,-1.971578345060406,-0.03988975231519221,0.24812946585483991
S100A11,-0.40721550685099994,-1.971150703664509,-0.09138526554170091,0.16022632907882092
LYPLA1,-0.33656122855,-1.97021714616449,-0.029701915745870455,0.15574898096968973
ETFRF1,-0.170773000913,-1.9558014013520455,0.1180992591597472,0.14770020098822395
PPM1H,-0.25348837757599996,-1.95362607314936,0.037447261778346,0.14892084178900244
CCNK,-1.30024242746,-1.9521066902909656,-0.6836023664021128,0.3158844053579754
PITPNC1,-0.51406570718,-1.9467992673525276,-0.14773463114687757,0.1881709543333144
CCDC57,-0.587544607451,-1.9466576070273132,-0.19900329981063508,0.1995940663821696
CCDC62,-0.43140812494999997,-1.9411110163928578,-0.13727455077016107,0.15152846575793671
ATP13A2,-0.249381024566,-1.9408228048194947,0.008386797061215543,0.13281368138663702
ASXL3,-0.299825212298,-1.9391094200186028,-0.05650195429655072,0.12548196377650261
PLPP1,-0.639335519607,-1.9362899253988666,-0.15755428607153993,0.248816681435873
PCNT,-0.590880369566,-1.9329094387877943,-0.2141894573510792,0.1948828562041473
ELMO2,-0.32204813755,-1.9292723684307578,-0.06530545301069691,0.1330774693819587
CAMK2A,-0.461960457153,-1.9279555780846038,-0.09465451964746596,0.19051576793613015
KIF17,-0.291625644763,-1.9278256975004031,-0.006432491877464981,0.14793513399853173
FRS2,-0.34963008578,-1.9203227336755415,-0.005060045547898301,0.1794334015785913
TRPM7,-0.541458031512,-1.9189864326109118,-0.18100854383092183,0.18783326528820848
FBXO42,-0.287287217418,-1.9187278054689991,-0.02143584972745814,0.1385560614344457
MARCHF9,-0.392692486967,-1.9178438907172735,-0.00028321974302677333,0.20460959785272836
CENPV,-0.276583764143,-1.9166873060226348,0.09005100498192734,0.1912856457977698
SLC38A4,-0.197990801344,-1.9087189638840962,0.09323281685815053,0.15257543080597516
KLHL36,-0.227127250145,-1.9060496521914165,0.00394865125423116,0.12123288663207665
PNPT1,-1.2958986402200001,-1.9053967244986842,-0.6652454939531443,0.3309825917921543
ULK4P3,-0.248676157663,-1.9037407511474693,0.1029737223481916,0.18471521387522777
EMBP1,-0.2761095771,-1.9002046962097119,0.022454415337889458,0.1571220158719885
TRIM49D1,-0.281443225277,-1.899465439891475,0.0170261177307599,0.15713333695864073
ZNF200,-0.31593968059300004,-1.8989766469222962,0.024789555720989433,0.17942781806517483
SRGAP2D,-0.24472693407200002,-1.898248398716995,0.10817105222427133,0.18590716922758432
OR2M4,-0.433716271416,-1.8969307836388143,-0.12946756249868413,0.1603899897357807
TBC1D10B,-0.6104210493860001,-1.894999979240803,-0.18850669481302634,0.22264609983901212
TPSAB1,-0.30076902205899997,-1.89408392703063,0.026989184670623112,0.17304312763133584
FZD3,-0.29845390403,-1.8895414266741353,-0.040236520363973044,0.1366561113828167
ARRB2,-0.271950754165,-1.8883234226609185,-0.03170369078321768,0.12722770924656526
LINC00670,-0.22146820696,-1.8878957371270129,0.07995459589755594,0.159660725393797
TRPC7,-0.0920415044994,-1.8854028809627064,0.11671144090983006,0.11072060381208214
GEMIN5,-1.2922881349200002,-1.8803189194361032,-0.7274671072584634,0.3003857600023103
CAPZB,-1.37906059988,-1.8788867427518945,-0.6629967531256855,0.3811107026629706
HEXA,-0.322704126629,-1.8779001228345926,0.04022308134541282,0.19326225264131355
PIH1D2,-0.368745486387,-1.877689542057822,0.05465316636242379,0.22548916807908898
MGAT4D,-0.284894163594,-1.8774067106663004,0.08382208888476005,0.19639657746184414
PKP1,-0.284923486321,-1.8762487931866239,0.0032116597510888022,0.15356979688323721
PSMF1,-0.318462838229,-1.87347699894682,-0.024171257434317348,0.15708310321403435
CSPG5,-0.34946675101400004,-1.868725380216793,-0.00550009645138942,0.18406484880229254
