gene,gene_effect,z_score,mean,stddev
VPS4A,-1.0185561233,-2.9130863519993864,-0.20937754139051906,0.27777363391720405
CDKN3,-0.627483812208,-2.9054677192695526,-0.06122359712712804,0.1948946847095697
ATAD1,-0.498894003641,-2.9048561415666687,-0.04500038930448692,0.1562533881941967
GPT2,-0.464861931804,-2.9032421469753857,-0.10047021291352166,0.12551199674133406
PHF23,-0.517593717064,-2.8721037935791465,-0.10413825123697489,0.14395561426134496
SEMA6D,-0.355620653404,-2.867802622998974,0.004397567815231485,0.12553800541640703
PSMD4,-1.3260369236299998,-2.865282896541339,-0.5688580280361082,0.2642597338321729
RAB22A,-0.478472065193,-2.8599485090875976,-0.017784263226146218,0.1610825511378965
CES3,-0.7173331259829999,-2.856948288466461,-0.23935482373063552,0.16730379901588324
CALM2,-0.691711743788,-2.855755435337949,-0.19968227884903336,0.17229397827644863
MMP27,-0.439363164393,-2.8494704463175182,0.04448814283001537,0.16980393948226952
HOXB5,-0.373076202258,-2.848995764218212,-0.051024985419605706,0.11304025821420194
CAND1,-0.981474352507,-2.8363779387964563,-0.2817177114661567,0.24670782813159484
ITIH1,-0.532713712635,-2.832610084312119,-0.04354447968579087,0.17269204669515983
ARHGEF16,-0.42338301121,-2.8245522438236152,-0.0006350661293528693,0.14966901249748896
ZIC3,-0.507140310806,-2.8095669909812626,-0.04645365907939434,0.1639706948456521
ALKBH5,-0.45659076391000003,-2.804992832758501,-0.023830307020099098,0.15428219702947096
TBC1D5,-0.42922192892800004,-2.8043120529688834,-0.05003512301199573,0.13521562463584066
SNX9,-0.721386876581,-2.7948680710528,-0.05267494875303531,0.23926421957229171
HLA-G,-0.38396657861199995,-2.7943065014245585,-0.016206578823884692,0.13161047279553206
MFGE8,-0.414330359709,-2.791873854515586,-0.011182662595255907,0.14440039848565925
SELENOI,-0.389618410572,-2.7835358853042766,-0.0018648747815726116,0.13930251010507122
RAB2A,-0.656452523441,-2.766838175139116,-0.059979345426396824,0.21557935096244385
USP5,-1.30497619492,-2.764265282605662,-0.5475279620807723,0.2740143059371057
BET1,-0.585913741689,-2.753691224535234,-0.15056966495657512,0.15809473221018164
NOTCH2,-0.5810350278149999,-2.741942475711559,-0.12876093305768208,0.16494660218571822
KIF20B,-0.589774963369,-2.7331605976585376,-0.1632394078928678,0.15605945579690397
RBM11,-0.520637038868,-2.7311728140527114,0.04602199898716047,0.20747828000466612
PPP2R2D,-0.6943075309360001,-2.729826682367633,-0.150852952100389,0.19908025016601497
RCOR1,-0.57352863215,-2.726598605501785,-0.06498389578821584,0.18651250511741352
CLC,-0.34582610617700005,-2.7216519101992636,0.010138796345887493,0.13079001807282029
CRABP2,-0.449444947914,-2.721157372270604,-0.02221404460702056,0.15700337939311718
RAB18,-0.656095749823,-2.7128050245477273,-0.1371377437262925,0.19129941201108877
SGK2,-0.7715746428829999,-2.7117659153820672,-0.1855462971364238,0.21610580117642977
ECT2,-1.1007842862700001,-2.7075378533868513,-0.39411598136365833,0.26100034170247055
PAFAH1B1,-1.5238919247799998,-2.688997356257864,-0.774957521496287,0.27851808836508685
CA14,-0.39465314229099996,-2.6804388817129867,-0.02893954109402163,0.13643795562436473
COPA,-2.3832320711099997,-2.6790812498984935,-1.3690580919247362,0.37855290100801875
CBL,-0.382316195197,-2.6712593558657343,0.009312336538779028,0.14660820218591442
PUF60,-1.9349466508500002,-2.6661455865639754,-0.9281296914427499,0.3776301506118414
GPR35,-0.479231923084,-2.6555353155777195,-0.024573718465271274,0.1712115075072223
UBR2,-0.423664068635,-2.649922595566771,0.07950676879551079,0.1898813339953017
GH1,-0.35242096449500004,-2.642816523471924,0.09028689469401241,0.16751365645596078
NAE1,-0.715243827875,-2.638701987148243,-0.2655810896430651,0.17041058081663266
TACC3,-1.5506035498700002,-2.634291852942915,-0.6316234903115182,0.34885278885550886
TXN,-1.00437588937,-2.6255036246906123,-0.31536557561197914,0.26242977053182076
RBL2,-0.477317876683,-2.6223739717581758,-0.08311797249444805,0.15032177272727426
FUBP1,-1.27231967298,-2.619270112443182,-0.49063835417632795,0.29843478726771766
LLGL1,-0.564087435232,-2.6184146882973165,-0.06727287472762994,0.18973868529107396
NSF,-1.41810202555,-2.6168162117427025,-0.6293768496847049,0.3014064084156806
SNAP23,-0.560234000233,-2.6166717198012774,-0.02402659544089915,0.20491963158176488
CYGB,-0.387841861781,-2.6138635146921527,-0.031418391114641515,0.136358868266439
CA9,-0.42849234177400003,-2.6081806427257006,-0.062393053080442566,0.14036577171700898
VCP,-2.4850291381,-2.607223034512568,-1.304402362973297,0.4528292207833405
RALBP1,-0.528110852575,-2.6065440223575096,-0.1181524707022908,0.15728043660736607
IFNA13,-0.595666581677,-2.599236118197441,-0.02542114424187465,0.21938962506822507
USF2,-0.567387439359,-2.5970402146340676,-0.13525886484165706,0.1663927158625965
HSD17B8,-0.37002155406599996,-2.5947565106251607,-0.03489792621509464,0.1291541716837867
CASR,-0.797470049173,-2.5882320287162917,-0.28289975925821126,0.19881149920318572
GZF1,-0.467917270411,-2.5843545902091054,-0.06582939491122775,0.15558541270733228
TAMALIN,-0.365271882509,-2.571129643332782,0.024115420399629033,0.151446001145198
SQSTM1,-0.485859091261,-2.568508731559662,-0.04845141164722733,0.17029635688572017
OSBP,-0.5519194134800001,-2.5679336552381886,-0.11082657697500263,0.1717695609484443
ISL1,-0.43320044498800003,-2.5626729833282935,-0.047388216246848365,0.15055070672344417
KBTBD8,-0.38094667963699996,-2.55921089031512,-0.056477509670085975,0.12678485043761342
DGKD,-0.369316746507,-2.557774306078653,-0.008697208707290774,0.1409895849460535
GFPT2,-0.25532682913800003,-2.55097365693897,0.11293802319958463,0.14436246777220058
BAG6,-0.5339037741529999,-2.5495080747968943,-0.07444814172640277,0.1802134446909722
APLP2,-0.521383640075,-2.546435915664315,-0.062281565997242244,0.1802920196238228
WNT6,-0.5421682293419999,-2.5339888716485124,-0.035813503866321185,0.19982515753759583
APTX,-0.352844383265,-2.519525939091648,-0.021334656962765153,0.13157623073400562
AMFR,-0.339718617329,-2.519466460205943,0.042294383123304205,0.1516245627739288
MAST1,-0.623794429921,-2.515248016384771,-0.20548183438913603,0.1663106750534745
BHLHE41,-0.525209824747,-2.5105405791350357,0.010234578452997113,0.2132785295924097
PSMC2,-2.1594573431799997,-2.508990829393446,-1.250993582702815,0.36208333240373297
DNAJC25-GNG10,-0.318665435666,-2.5048940024116075,0.06463159412593016,0.15301926126331403
