gene,gene_effect,z_score,mean,stddev
SUSD2,-0.251080928237,-1.9423693169243832,0.004541322279576193,0.13160331986778787
CBX5,-0.40650896248400004,-1.9423689894759189,-0.10399042609869981,0.15574720252660357
OR5T1,-0.182272495654,-1.941104660015212,0.0787137231930662,0.1344524199148648
NES,-0.26218769085099997,-1.9406094001459602,0.035725417877740605,0.153515235320582
TYMP,-0.366610510695,-1.9404188549552934,-0.03652016212156003,0.17011293604495775
LRRC3,-0.214300717115,-1.9396221277520238,0.04729091099761196,0.13486731480826653
PRSS21,-0.460512799637,-1.9340151108721093,0.0018057443161985968,0.23904598332984295
ACSL3,-0.447558008007,-1.9334339573485295,-0.1090914262970205,0.17505981025291675
CIB3,-0.40280097184299996,-1.9332504494156668,-0.09771028599988751,0.15781229272975336
WIPI1,-0.28234616098000004,-1.9323782100927678,-0.03028822786913737,0.13043923378682795
FBXL2,-0.24077718778499999,-1.9317383298958593,0.097011886245193,0.1748627486458807
LENG1,-0.295336744292,-1.931724883077334,0.024194829175574147,0.1654125679421515
SCN2A,-0.230972265029,-1.931216276075081,0.028206277330594977,0.13420482499574726
CAPN10,-0.26690902872,-1.9307832712552617,-0.004901439083528977,0.13570015523603113
PCDHGA5,-0.42031077479400003,-1.9275118273123446,-0.078731841234853,0.17721236711446425
ESCO2,-0.43399888943000003,-1.9266921248971178,-0.12197144799448438,0.16194981928011845
CXCL13,-0.21115656001299998,-1.926066281605359,0.0947802467582418,0.15884022771856335
DMD,-0.23883214901799998,-1.9245285457131454,0.05544270416181983,0.15290750237782239
RAB40A,-0.243974026032,-1.9245129243702677,0.15397262740237483,0.20677785448730596
RBP2,-0.336642443277,-1.9239929878845712,-0.0707073785374368,0.13822039186949356
TMIE,-0.205259054859,-1.9218990546976593,0.07047321195429967,0.1434686520810408
ADAMTS9,-0.260921101157,-1.920281609492243,0.04680316398102271,0.16024955069969687
IGFBP3,-0.224541696156,-1.9184792386533924,0.06816847599315513,0.152574062961772
IL12A,-0.254269050665,-1.9145791579759481,0.041571547125940245,0.15451990927536083
ZNF226,-0.28513075488,-1.9135315042353114,0.03960497313528067,0.16970492897374695
COL4A2,-0.282668660093,-1.9131936217041823,0.011330025712585148,0.15366907064205296
TAS2R10,-0.575674696508,-1.9119409528462101,-0.22448527592370315,0.183682147747031
NDUFS8,-0.45159922778000006,-1.911017801980968,-0.16008753493259054,0.1525426359425995
LINC00205,-0.362588284355,-1.90625251768717,-0.050951631640594824,0.163481306816848
ABCA8,-0.20954508905000002,-1.903504870220972,0.04293800757207349,0.13264116135030615
FKTN,-0.138895088587,-1.900896708431095,0.08346053150002816,0.11697406760757104
KCNMB4,-0.284477723667,-1.897408526195847,0.006672298301237658,0.15344614401621262
PLA2G5,-0.2297001777,-1.893121486618761,0.08866366726738015,0.1681687346626649
MDM1,-0.380253101968,-1.890260832233889,-0.04955939838343917,0.17494606984674743
GUCY1A1,-0.168155485317,-1.8901863998344381,0.06408569902916504,0.12286681586879848
MUC1,-0.358413905578,-1.8900213355740387,-0.04035333388023265,0.16828411706853338
POLR1F,-0.586670195322,-1.8874350988990831,-0.23704007625858722,0.18524086961578048
ZFP64,-0.343402337688,-1.8873195091433659,0.06314900645953768,0.21541203923233274
ZNF426,-0.352966965098,-1.8867308689889624,-0.010363948281071836,0.18158552576209133
LUZP4,-0.250734082944,-1.8857876006736662,0.02903744777128317,0.14835792250163243
SHC3,-0.432024096709,-1.8853695876341272,-0.09872812100957304,0.17678018033465065
KRT17P2,-0.354262487927,-1.883265189447463,0.013740326825285636,0.19540679497201088
HS6ST1,-0.23633120116,-1.8828582207511704,0.06725631381164485,0.1612375863598099
AMIGO2,-0.32170600053599996,-1.8826919961995798,-0.0642534224383598,0.1367470508279296
ZFP62,-0.270687890729,-1.881036056477844,0.010975482403080276,0.14973842322803868
SPPL2B,-0.34150999684199995,-1.8794332791624688,-0.040579489704393894,0.16011768572689614
REXO1L5P,-0.387100794567,-1.8767124240823203,-0.04502306416985985,0.18227498577168005
ERCC3,-0.234119831181,-1.8740049136027979,0.009307766547421601,0.12989699011003605
CD3G,-0.386100799168,-1.87283423342221,-0.0009114226274687311,0.2056719007301991
KCNA10,-0.39950849367299995,-1.8709122270058014,-0.1039630175475046,0.15796864858726423
SLC28A3,-0.39348522142700004,-1.8698707108925072,-0.05969022386138671,0.17851234078440095
PCDHA7,-0.32247012311900003,-1.8696309825183792,-0.06941105801410932,0.13535241310775778
ZNF268,-0.264822319629,-1.868603616515502,0.005731305391873371,0.1447892012140012
FBLN5,-0.417498703566,-1.867767665373512,-0.09847885737500929,0.17080274602954637
AGXT,-0.36507831356,-1.8657023210587642,-0.026458730822577756,0.18149711179287142
PPFIA3,-0.262873555165,-1.8653186599707214,0.028922010983163857,0.15643202012075727
KCND2,-0.307094133241,-1.8651552437493149,-0.04323446876138421,0.1414679369794484
LGALS9C,-0.504760057151,-1.8635802636377712,-0.10364126777589212,0.21524095162507817
HS2ST1,-0.442794192011,-1.8603906706061406,-0.06526484528441341,0.20293014402377238
DSC3,-0.528712940096,-1.8592563681389052,-0.08850169441314203,0.23676737281986804
POU3F4,-0.299912278022,-1.8592023907237638,-0.006984286372834312,0.15755573094714692
CCL22,-0.23814897077599997,-1.8546533560218146,0.04612104606999756,0.15327393441098322
OR4C11,-0.398735140855,-1.8528627235637765,-0.08660265166953764,0.16845958700335342
PCDHA9,-0.529345864591,-1.8528355123173619,-0.16008814896739706,0.199293306485565
CPQ,-0.233907702403,-1.852025089471773,0.04061674953100798,0.14822933743964922
OTX1,-0.23885608642700001,-1.8507904195696034,0.008068080082994823,0.13341552014701719
NTN5,-0.40177027431,-1.8487028093909064,-0.12238505427434523,0.15112500430921294
FAM91A1,-0.19501641610999998,-1.8483335357446804,0.03365869132362875,0.12371961175367473
SNX17,-0.376228533062,-1.8472432492568842,-0.09609423796319135,0.15164992223493148
TTC36,-0.317090852897,-1.845585793515034,0.021872215242267175,0.18366150700244108
KCNA6,-0.38184601996399997,-1.8449736472172296,-0.038015074299222226,0.18636089799080727
PKP4,-0.488725012849,-1.844151914777456,-0.20024451307516908,0.1564299000869695
ACOX3,-0.403381206447,-1.8428406731493234,-0.1076219622369071,0.16049094667780203
BTF3L4,-0.487203384308,-1.8428391668549318,-0.04488267404113642,0.24002133133611817
ELOC,-0.407789119225,-1.8410763483887354,-0.03498303813847693,0.2024935475450509
OLIG1,-0.299059466668,-1.8408335814573815,-0.008435980247165404,0.15787602385586044
PPIG,-0.31575778494199996,-1.8401651512397574,-0.03552228793843816,0.15228823174635242
LIPT1,-0.0726600391196,-1.8381346848919744,0.1750557576033585,0.13476476928431202
TMOD2,-0.171576143824,-1.8377697056929387,0.0940851291960453,0.1445563457690563
EPB41L3,-0.296825713243,-1.8376307241065515,-0.002351638957428676,0.16024659928819127
HECTD3,-0.507326496971,-1.8360073101563394,-0.21365892293008837,0.1599490222159874
LEFTY2,-0.413283257206,-1.8352463562111008,-0.053018925477667136,0.19630298161828535
LTB4R2,-0.426591169633,-1.8345152183226419,-0.1501562824099871,0.15068552414395694
PRRG2,-0.39208541869400004,-1.8344562012116765,-0.01712995449782341,0.2043959751933651
CPSF4,-0.80634587624,-1.8334789076551699,-0.3400561817444102,0.2543196393199451
SLC15A1,-0.256366710117,-1.8312825223151006,0.07346485944191873,0.18010960381031044
CYP2F1,-0.348335189406,-1.8283533666497838,-0.013931738805218441,0.18289869819504956
GANC,-0.12369903853900001,-1.825793428970026,0.13236936588056675,0.14025047979497937
H2BC5,-0.417594717782,-1.8248690329508395,-0.06341225693190337,0.19408650947261596
RNASE11,-0.486058852447,-1.823405275076462,-0.1517064959229623,0.18336700079471752
KYAT3,-0.259175548479,-1.8204487895087074,0.01917739751542901,0.15290347501043924
NT5C3A,-0.306381586014,-1.8202473613530517,-0.05323396569538805,0.13907319724415845
NAALAD2,-0.136221695878,-1.817107994716918,0.09673496291295332,0.12820187873712205
UBE2QL1,-0.186352202485,-1.8160210765306575,0.03878578889872736,0.12397322602325352
RYR1,-0.46793939005400004,-1.8127949868420128,-0.11740062526948873,0.19336922670730067
SMAD6,-0.446141477856,-1.8124683621366113,-0.09746362835744889,0.19237734394851203
SENP5,-0.37289047585999996,-1.8101281124096282,-0.1114493212831727,0.14443240386383419
EGLN3,-0.617302333645,-1.8087585776969193,-0.2632337045893124,0.19575228746476542
